mark_id,learner_id,subject,teacher_id,term,mark
4655,194,Physical Science,12,3,56
4656,194,Physical Science,12,4,59
4657,195,English,4,1,59
4658,195,English,4,2,64
4659,195,English,4,3,53
4660,195,English,4,4,63
4661,195,Afrikaans,7,1,46
4662,195,Afrikaans,7,2,44
4663,195,Afrikaans,7,3,41
4664,195,Afrikaans,7,4,47
4665,195,Mathematics,2,1,44
4666,195,Mathematics,2,2,58
4667,195,Mathematics,2,3,51
4668,195,Mathematics,2,4,48
4669,195,Physical Science,10,1,72
4670,195,Physical Science,10,2,62
4671,195,Physical Science,10,3,74
4672,195,Physical Science,10,4,60
4673,195,Life Science,15,1,77
4674,195,Life Science,15,2,81
4675,195,Life Science,15,3,80
4676,195,Life Science,15,4,81
4677,195,Information Technology,23,1,46
4678,195,Information Technology,23,2,45
4679,195,Information Technology,23,3,53
4680,195,Information Technology,23,4,44
4681,196,English,5,1,61
4682,196,English,5,2,57
4683,196,English,5,3,57
4684,196,English,5,4,68
4685,196,Afrikaans,8,1,60
4686,196,Afrikaans,8,2,54
4687,196,Afrikaans,8,3,70
4688,196,Afrikaans,8,4,59
4689,196,Mathematics,1,1,60
4690,196,Mathematics,1,2,65
4691,196,Mathematics,1,3,73
4692,196,Mathematics,1,4,61
4693,196,Geography,19,1,60
4694,196,Geography,19,2,69
4695,196,Geography,19,3,63
4696,196,Geography,19,4,72
4697,196,Accounting,27,1,60
4698,196,Accounting,27,2,67
4699,196,Accounting,27,3,61
4700,196,Accounting,27,4,57
4701,196,History,18,1,59
4702,196,History,18,2,60
4703,196,History,18,3,59
4704,196,History,18,4,53
4705,197,English,4,1,77
4706,197,English,4,2,87
4707,197,English,4,3,78
4708,197,English,4,4,91
4709,197,Afrikaans,7,1,61
4710,197,Afrikaans,7,2,63
4711,197,Afrikaans,7,3,58
4712,197,Afrikaans,7,4,66
4713,197,Mathematics,3,1,53
4714,197,Mathematics,3,2,54
4715,197,Mathematics,3,3,64
4716,197,Mathematics,3,4,54
4717,197,Accounting,26,1,67
4718,197,Accounting,26,2,64
4719,197,Accounting,26,3,66
4720,197,Accounting,26,4,71
4721,197,Information Technology,22,1,40
4722,197,Information Technology,22,2,46
4723,197,Information Technology,22,3,45
4724,197,Information Technology,22,4,52
4725,197,Geography,21,1,73
4726,197,Geography,21,2,68
4727,197,Geography,21,3,67
4728,197,Geography,21,4,73
4729,198,English,4,1,83
4730,198,English,4,2,79
4731,198,English,4,3,74
4732,198,English,4,4,81
4733,198,Afrikaans,8,1,54
4734,198,Afrikaans,8,2,59
4735,198,Afrikaans,8,3,49
4736,198,Afrikaans,8,4,58
4737,198,Mathematics,3,1,72
4738,198,Mathematics,3,2,75
4739,198,Mathematics,3,3,68
4740,198,Mathematics,3,4,73
4741,198,Information Technology,23,1,53
4742,198,Information Technology,23,2,51
4743,198,Information Technology,23,3,45
4744,198,Information Technology,23,4,53
4745,198,Life Science,13,1,91
4746,198,Life Science,13,2,80
4747,198,Life Science,13,3,79
4748,198,Life Science,13,4,94
4749,198,Geography,21,1,74
4750,198,Geography,21,2,67
4751,198,Geography,21,3,64
4752,198,Geography,21,4,75
4753,199,English,5,1,88
4754,199,English,5,2,74
4755,199,English,5,3,81
4756,199,English,5,4,86
4757,199,Afrikaans,9,1,66
4758,199,Afrikaans,9,2,79
4759,199,Afrikaans,9,3,73
4760,199,Afrikaans,9,4,68
4761,199,Mathematics,1,1,49
4762,199,Mathematics,1,2,47
4763,199,Mathematics,1,3,56
4764,199,Mathematics,1,4,53
4765,199,Accounting,27,1,53
4766,199,Accounting,27,2,54
4767,199,Accounting,27,3,53
4768,199,Accounting,27,4,68
4769,199,Physical Science,12,1,52
4770,199,Physical Science,12,2,49
4771,199,Physical Science,12,3,49
4772,199,Physical Science,12,4,39
4773,199,Geography,20,1,76
4774,199,Geography,20,2,79
4775,199,Geography,20,3,76
4776,199,Geography,20,4,70
4777,200,English,6,1,71
4778,200,English,6,2,74
4779,200,English,6,3,85
4780,200,English,6,4,76
4781,200,Afrikaans,8,1,60
4782,200,Afrikaans,8,2,49
4783,200,Afrikaans,8,3,50
4784,200,Afrikaans,8,4,61
4785,200,Mathematics,1,1,61
4786,200,Mathematics,1,2,65
4787,200,Mathematics,1,3,65
4788,200,Mathematics,1,4,59
4789,200,Information Technology,22,1,61
4790,200,Information Technology,22,2,62
4791,200,Information Technology,22,3,61
4792,200,Information Technology,22,4,58
4793,200,Geography,21,1,85
4794,200,Geography,21,2,80
4795,200,Geography,21,3,90
4796,200,Geography,21,4,77
4797,200,History,17,1,52
4798,200,History,17,2,43
4799,200,History,17,3,40
4800,200,History,17,4,45
4801,201,English,5,1,83
4802,201,English,5,2,81
4803,201,English,5,3,84
4804,201,English,5,4,78
4805,201,Afrikaans,8,1,87
4806,201,Afrikaans,8,2,88
4807,201,Afrikaans,8,3,85
4808,201,Afrikaans,8,4,78
4809,201,Mathematics,3,1,44
4810,201,Mathematics,3,2,40
4811,201,Mathematics,3,3,46
4812,201,Mathematics,3,4,43
4813,201,Physical Science,12,1,37
4814,201,Physical Science,12,2,31
4815,201,Physical Science,12,3,37
4816,201,Physical Science,12,4,46
4817,201,History,17,1,56
4818,201,History,17,2,62
4819,201,History,17,3,55
4820,201,History,17,4,51
4821,201,Life Science,13,1,71
4822,201,Life Science,13,2,61
4823,201,Life Science,13,3,72
4824,201,Life Science,13,4,70
4825,202,English,6,1,43
4826,202,English,6,2,45
4827,202,English,6,3,44
4828,202,English,6,4,54
4829,202,Afrikaans,7,1,83
4830,202,Afrikaans,7,2,68
4831,202,Afrikaans,7,3,82
4832,202,Afrikaans,7,4,75
4833,202,Mathematics,1,1,53
4834,202,Mathematics,1,2,56
4835,202,Mathematics,1,3,45
4836,202,Mathematics,1,4,54
4837,202,Geography,20,1,42
4838,202,Geography,20,2,52
4839,202,Geography,20,3,52
4840,202,Geography,20,4,54
4841,202,Accounting,26,1,80
4842,202,Accounting,26,2,72
4843,202,Accounting,26,3,86
4844,202,Accounting,26,4,83
4845,202,Life Science,14,1,85
4846,202,Life Science,14,2,84
4847,202,Life Science,14,3,76
4848,202,Life Science,14,4,70
4849,203,English,5,1,72
4850,203,English,5,2,85
4851,203,English,5,3,82
4852,203,English,5,4,74
4853,203,Afrikaans,8,1,67
4854,203,Afrikaans,8,2,69
4855,203,Afrikaans,8,3,57
4856,203,Afrikaans,8,4,69
4857,203,Mathematics,1,1,82
4858,203,Mathematics,1,2,85
4859,203,Mathematics,1,3,84
4860,203,Mathematics,1,4,71
4861,203,History,17,1,59
4862,203,History,17,2,56
4863,203,History,17,3,65
4864,203,History,17,4,61
4865,203,Physical Science,10,1,65
4866,203,Physical Science,10,2,74
4867,203,Physical Science,10,3,65
4868,203,Physical Science,10,4,68
4869,203,Accounting,25,1,86
4870,203,Accounting,25,2,76
4871,203,Accounting,25,3,81
4872,203,Accounting,25,4,84
4873,204,English,4,1,76
4874,204,English,4,2,80
4875,204,English,4,3,70
4876,204,English,4,4,71
4877,204,Afrikaans,7,1,57
4878,204,Afrikaans,7,2,70
4879,204,Afrikaans,7,3,59
4880,204,Afrikaans,7,4,60
4881,204,Mathematics,1,1,49
4882,204,Mathematics,1,2,59
4883,204,Mathematics,1,3,47
4884,204,Mathematics,1,4,57
4885,204,Information Technology,22,1,75
4886,204,Information Technology,22,2,73
4887,204,Information Technology,22,3,72
4888,204,Information Technology,22,4,67
4889,204,History,18,1,52
4890,204,History,18,2,49
4891,204,History,18,3,52
4892,204,History,18,4,46
4893,204,Physical Science,11,1,57
4894,204,Physical Science,11,2,42
4895,204,Physical Science,11,3,43
4896,204,Physical Science,11,4,51
4897,205,English,5,1,69
4898,205,English,5,2,73
4899,205,English,5,3,69
4900,205,English,5,4,73
4901,205,Afrikaans,9,1,76
4902,205,Afrikaans,9,2,78
4903,205,Afrikaans,9,3,79
4904,205,Afrikaans,9,4,69
4905,205,Mathematics,1,1,75
4906,205,Mathematics,1,2,71
4907,205,Mathematics,1,3,83
4908,205,Mathematics,1,4,70
4909,205,Geography,21,1,56
4910,205,Geography,21,2,56
4911,205,Geography,21,3,45
4912,205,Geography,21,4,45
4913,205,History,16,1,82
4914,205,History,16,2,80
4915,205,History,16,3,95
4916,205,History,16,4,82
4917,205,Life Science,15,1,51
4918,205,Life Science,15,2,54
4919,205,Life Science,15,3,59
4920,205,Life Science,15,4,53
4921,206,English,4,1,71
4922,206,English,4,2,73
4923,206,English,4,3,72
4924,206,English,4,4,60
4925,206,Afrikaans,7,1,57
4926,206,Afrikaans,7,2,56
4927,206,Afrikaans,7,3,50
4928,206,Afrikaans,7,4,49
4929,206,Mathematics,1,1,58
4930,206,Mathematics,1,2,57
4931,206,Mathematics,1,3,44
4932,206,Mathematics,1,4,51
4933,206,Physical Science,11,1,70
4934,206,Physical Science,11,2,69
4935,206,Physical Science,11,3,76
4936,206,Physical Science,11,4,65
4937,206,Geography,19,1,52
4938,206,Geography,19,2,55
4939,206,Geography,19,3,57
4940,206,Geography,19,4,55
4941,206,Accounting,26,1,81
4942,206,Accounting,26,2,78
4943,206,Accounting,26,3,90
4944,206,Accounting,26,4,87
4945,207,English,4,1,57
4946,207,English,4,2,66
4947,207,English,4,3,66
4948,207,English,4,4,66
4949,207,Afrikaans,8,1,82
4950,207,Afrikaans,8,2,77
4951,207,Afrikaans,8,3,66
4952,207,Afrikaans,8,4,80
4953,207,Mathematics,2,1,41
4954,207,Mathematics,2,2,57
4955,207,Mathematics,2,3,43
4956,207,Mathematics,2,4,43
4957,207,Accounting,27,1,65
4958,207,Accounting,27,2,67
4959,207,Accounting,27,3,60
4960,207,Accounting,27,4,68
4961,207,Life Science,15,1,53
4962,207,Life Science,15,2,42
4963,207,Life Science,15,3,45
4964,207,Life Science,15,4,42
4965,207,Physical Science,10,1,86
4966,207,Physical Science,10,2,79
4967,207,Physical Science,10,3,83
4968,207,Physical Science,10,4,82
4969,208,English,5,1,83
4970,208,English,5,2,84
4971,208,English,5,3,85
4972,208,English,5,4,74
4973,208,Afrikaans,9,1,70
4974,208,Afrikaans,9,2,58
4975,208,Afrikaans,9,3,66
4976,208,Afrikaans,9,4,68
4977,208,Mathematics,1,1,59
4978,208,Mathematics,1,2,56
4979,208,Mathematics,1,3,57
4980,208,Mathematics,1,4,51
4981,208,Physical Science,11,1,51
4982,208,Physical Science,11,2,50
4983,208,Physical Science,11,3,59
4984,208,Physical Science,11,4,61
4985,208,History,17,1,64
4986,208,History,17,2,57
4987,208,History,17,3,54
4988,208,History,17,4,50
4989,208,Life Science,14,1,79
4990,208,Life Science,14,2,86
4991,208,Life Science,14,3,80
4992,208,Life Science,14,4,75
4993,209,English,4,1,40
4994,209,English,4,2,48
4995,209,English,4,3,47
4996,209,English,4,4,49
4997,209,Afrikaans,8,1,80
4998,209,Afrikaans,8,2,67
4999,209,Afrikaans,8,3,65
5000,209,Afrikaans,8,4,75
5001,209,Mathematics,3,1,64
5002,209,Mathematics,3,2,59
5003,209,Mathematics,3,3,51
5004,209,Mathematics,3,4,49
5005,209,Life Science,14,1,59
5006,209,Life Science,14,2,54
5007,209,Life Science,14,3,45
5008,209,Life Science,14,4,59
5009,209,Information Technology,23,1,63
5010,209,Information Technology,23,2,63
5011,209,Information Technology,23,3,67
5012,209,Information Technology,23,4,65
5013,209,Accounting,25,1,56
5014,209,Accounting,25,2,64
5015,209,Accounting,25,3,68
5016,209,Accounting,25,4,59
5017,210,English,6,1,55
5018,210,English,6,2,61
5019,210,English,6,3,51
5020,210,English,6,4,56
5021,210,Afrikaans,7,1,69
5022,210,Afrikaans,7,2,70
5023,210,Afrikaans,7,3,79
5024,210,Afrikaans,7,4,79
5025,210,Mathematics,2,1,39
5026,210,Mathematics,2,2,38
5027,210,Mathematics,2,3,50
5028,210,Mathematics,2,4,41
5029,210,Physical Science,11,1,66
5030,210,Physical Science,11,2,74
5031,210,Physical Science,11,3,62
5032,210,Physical Science,11,4,71
5033,210,Information Technology,24,1,80
5034,210,Information Technology,24,2,84
5035,210,Information Technology,24,3,80
5036,210,Information Technology,24,4,76
5037,210,Life Science,14,1,90
5038,210,Life Science,14,2,88
5039,210,Life Science,14,3,89
5040,210,Life Science,14,4,90
5041,211,English,5,1,70
5042,211,English,5,2,69
5043,211,English,5,3,81
5044,211,English,5,4,69
5045,211,Afrikaans,8,1,82
5046,211,Afrikaans,8,2,72
5047,211,Afrikaans,8,3,84
5048,211,Afrikaans,8,4,84
5049,211,Mathematics,1,1,45
5050,211,Mathematics,1,2,53
5051,211,Mathematics,1,3,54
5052,211,Mathematics,1,4,40
5053,211,Information Technology,22,1,56
5054,211,Information Technology,22,2,48
5055,211,Information Technology,22,3,58
5056,211,Information Technology,22,4,48
5057,211,Life Science,14,1,56
5058,211,Life Science,14,2,54
5059,211,Life Science,14,3,46
5060,211,Life Science,14,4,61
5061,211,Accounting,25,1,46
5062,211,Accounting,25,2,54
5063,211,Accounting,25,3,52
5064,211,Accounting,25,4,54
5065,212,English,5,1,67
5066,212,English,5,2,73
5067,212,English,5,3,58
5068,212,English,5,4,62
5069,212,Afrikaans,9,1,59
5070,212,Afrikaans,9,2,47
5071,212,Afrikaans,9,3,55
5072,212,Afrikaans,9,4,55
5073,212,Mathematics,3,1,50
5074,212,Mathematics,3,2,60
5075,212,Mathematics,3,3,45
5076,212,Mathematics,3,4,48
5077,212,History,18,1,86
5078,212,History,18,2,77
5079,212,History,18,3,76
5080,212,History,18,4,88
5081,212,Life Science,14,1,77
5082,212,Life Science,14,2,82
5083,212,Life Science,14,3,78
5084,212,Life Science,14,4,80
5085,212,Physical Science,11,1,64
5086,212,Physical Science,11,2,64
5087,212,Physical Science,11,3,76
5088,212,Physical Science,11,4,74
5089,213,English,4,1,81
5090,213,English,4,2,71
5091,213,English,4,3,77
5092,213,English,4,4,69
5093,213,Afrikaans,7,1,89
5094,213,Afrikaans,7,2,88
5095,213,Afrikaans,7,3,83
5096,213,Afrikaans,7,4,88
5097,213,Mathematics,2,1,54
5098,213,Mathematics,2,2,67
5099,213,Mathematics,2,3,61
5100,213,Mathematics,2,4,55
5101,213,History,16,1,50
5102,213,History,16,2,59
5103,213,History,16,3,53
5104,213,History,16,4,52
5105,213,Life Science,15,1,51
5106,213,Life Science,15,2,66
5107,213,Life Science,15,3,56
5108,213,Life Science,15,4,65
5109,213,Information Technology,24,1,67
5110,213,Information Technology,24,2,70
5111,213,Information Technology,24,3,72
5112,213,Information Technology,24,4,67
5113,214,English,4,1,62
5114,214,English,4,2,63
5115,214,English,4,3,70
5116,214,English,4,4,58
5117,214,Afrikaans,8,1,81
5118,214,Afrikaans,8,2,83
5119,214,Afrikaans,8,3,72
5120,214,Afrikaans,8,4,86
5121,214,Mathematics,1,1,43
5122,214,Mathematics,1,2,46
5123,214,Mathematics,1,3,38
5124,214,Mathematics,1,4,46
5125,214,Information Technology,24,1,52
5126,214,Information Technology,24,2,46
5127,214,Information Technology,24,3,48
5128,214,Information Technology,24,4,44
5129,214,History,17,1,48
5130,214,History,17,2,48
5131,214,History,17,3,50
5132,214,History,17,4,54
5133,214,Life Science,14,1,52
5134,214,Life Science,14,2,55
5135,214,Life Science,14,3,49
5136,214,Life Science,14,4,51
5137,215,English,4,1,71
5138,215,English,4,2,63
5139,215,English,4,3,59
5140,215,English,4,4,68
5141,215,Afrikaans,8,1,48
5142,215,Afrikaans,8,2,49
5143,215,Afrikaans,8,3,57
5144,215,Afrikaans,8,4,60
5145,215,Mathematics,2,1,48
5146,215,Mathematics,2,2,42
5147,215,Mathematics,2,3,51
5148,215,Mathematics,2,4,48
5149,215,Physical Science,11,1,58
5150,215,Physical Science,11,2,49
5151,215,Physical Science,11,3,47
5152,215,Physical Science,11,4,52
5153,215,Accounting,25,1,56
5154,215,Accounting,25,2,64
5155,215,Accounting,25,3,65
5156,215,Accounting,25,4,65
5157,215,Life Science,13,1,65
5158,215,Life Science,13,2,70
5159,215,Life Science,13,3,63
5160,215,Life Science,13,4,72
5161,216,English,5,1,81
5162,216,English,5,2,70
5163,216,English,5,3,83
5164,216,English,5,4,68
5165,216,Afrikaans,8,1,70
5166,216,Afrikaans,8,2,63
5167,216,Afrikaans,8,3,71
5168,216,Afrikaans,8,4,66
5169,216,Mathematics,3,1,51
5170,216,Mathematics,3,2,56
5171,216,Mathematics,3,3,60
5172,216,Mathematics,3,4,61
5173,216,Physical Science,12,1,51
5174,216,Physical Science,12,2,41
5175,216,Physical Science,12,3,39
5176,216,Physical Science,12,4,46
5177,216,History,17,1,79
5178,216,History,17,2,81
5179,216,History,17,3,87
5180,216,History,17,4,88
5181,216,Life Science,14,1,40
5182,216,Life Science,14,2,54
5183,216,Life Science,14,3,49
5184,216,Life Science,14,4,45
5185,217,English,6,1,40
5186,217,English,6,2,54
5187,217,English,6,3,47
5188,217,English,6,4,47
5189,217,Afrikaans,7,1,72
5190,217,Afrikaans,7,2,67
5191,217,Afrikaans,7,3,77
5192,217,Afrikaans,7,4,70
5193,217,Mathematics,1,1,39
5194,217,Mathematics,1,2,36
5195,217,Mathematics,1,3,43
5196,217,Mathematics,1,4,36
5197,217,Information Technology,24,1,63
5198,217,Information Technology,24,2,64
5199,217,Information Technology,24,3,68
5200,217,Information Technology,24,4,73
5201,217,History,17,1,69
5202,217,History,17,2,63
5203,217,History,17,3,63
5204,217,History,17,4,61
5205,217,Physical Science,11,1,66
5206,217,Physical Science,11,2,65
5207,217,Physical Science,11,3,68
5208,217,Physical Science,11,4,68
5209,218,English,4,1,66
5210,218,English,4,2,62
5211,218,English,4,3,52
5212,218,English,4,4,56
5213,218,Afrikaans,7,1,52
5214,218,Afrikaans,7,2,37
5215,218,Afrikaans,7,3,37
5216,218,Afrikaans,7,4,42
5217,218,Mathematics,1,1,73
5218,218,Mathematics,1,2,70
5219,218,Mathematics,1,3,60
5220,218,Mathematics,1,4,60
5221,218,Life Science,13,1,72
5222,218,Life Science,13,2,86
5223,218,Life Science,13,3,75
5224,218,Life Science,13,4,83
5225,218,History,18,1,75
5226,218,History,18,2,76
5227,218,History,18,3,69
5228,218,History,18,4,64
5229,218,Physical Science,10,1,51
5230,218,Physical Science,10,2,48
5231,218,Physical Science,10,3,43
5232,218,Physical Science,10,4,51
5233,219,English,5,1,46
5234,219,English,5,2,39
5235,219,English,5,3,47
5236,219,English,5,4,50
5237,219,Afrikaans,9,1,51
5238,219,Afrikaans,9,2,58
5239,219,Afrikaans,9,3,56
5240,219,Afrikaans,9,4,56
5241,219,Mathematics,1,1,74
5242,219,Mathematics,1,2,64
5243,219,Mathematics,1,3,71
5244,219,Mathematics,1,4,78
5245,219,Life Science,14,1,82
5246,219,Life Science,14,2,76
5247,219,Life Science,14,3,82
5248,219,Life Science,14,4,88
5249,219,Geography,19,1,54
5250,219,Geography,19,2,62
5251,219,Geography,19,3,61
5252,219,Geography,19,4,51
5253,219,Physical Science,12,1,71
5254,219,Physical Science,12,2,70
5255,219,Physical Science,12,3,67
5256,219,Physical Science,12,4,69
5257,220,English,6,1,47
5258,220,English,6,2,51
5259,220,English,6,3,50
5260,220,English,6,4,59
5261,220,Afrikaans,8,1,60
5262,220,Afrikaans,8,2,54
5263,220,Afrikaans,8,3,62
5264,220,Afrikaans,8,4,68
5265,220,Mathematics,2,1,45
5266,220,Mathematics,2,2,33
5267,220,Mathematics,2,3,42
5268,220,Mathematics,2,4,45
5269,220,Accounting,25,1,68
5270,220,Accounting,25,2,63
5271,220,Accounting,25,3,76
5272,220,Accounting,25,4,74
5273,220,Physical Science,11,1,72
5274,220,Physical Science,11,2,77
5275,220,Physical Science,11,3,62
5276,220,Physical Science,11,4,68
5277,220,Geography,20,1,50
5278,220,Geography,20,2,55
5279,220,Geography,20,3,56
5280,220,Geography,20,4,52
5281,221,English,6,1,51
5282,221,English,6,2,45
5283,221,English,6,3,49
5284,221,English,6,4,41
5285,221,Afrikaans,8,1,73
5286,221,Afrikaans,8,2,80
5287,221,Afrikaans,8,3,86
5288,221,Afrikaans,8,4,75
5289,221,Mathematics,3,1,53
5290,221,Mathematics,3,2,52
5291,221,Mathematics,3,3,57
5292,221,Mathematics,3,4,56
5293,221,Geography,19,1,46
5294,221,Geography,19,2,43
5295,221,Geography,19,3,58
5296,221,Geography,19,4,56
5297,221,History,17,1,51
5298,221,History,17,2,49
5299,221,History,17,3,48
5300,221,History,17,4,44
5301,221,Physical Science,12,1,67
5302,221,Physical Science,12,2,70
5303,221,Physical Science,12,3,61
5304,221,Physical Science,12,4,70
5305,222,English,5,1,79
5306,222,English,5,2,74
5307,222,English,5,3,86
5308,222,English,5,4,75
5309,222,Afrikaans,7,1,91
5310,222,Afrikaans,7,2,80
5311,222,Afrikaans,7,3,79
5312,222,Afrikaans,7,4,78
5313,222,Mathematics,3,1,46
5314,222,Mathematics,3,2,44
5315,222,Mathematics,3,3,36
5316,222,Mathematics,3,4,38
5317,222,Geography,19,1,56
5318,222,Geography,19,2,43
5319,222,Geography,19,3,51
5320,222,Geography,19,4,55
5321,222,Information Technology,24,1,42
5322,222,Information Technology,24,2,40
5323,222,Information Technology,24,3,40
5324,222,Information Technology,24,4,48
5325,222,Life Science,14,1,74
5326,222,Life Science,14,2,65
5327,222,Life Science,14,3,75
5328,222,Life Science,14,4,69
5329,223,English,6,1,77
5330,223,English,6,2,91
5331,223,English,6,3,89
5332,223,English,6,4,91
5333,223,Afrikaans,9,1,67
5334,223,Afrikaans,9,2,74
5335,223,Afrikaans,9,3,64
5336,223,Afrikaans,9,4,78
5337,223,Mathematics,3,1,75
5338,223,Mathematics,3,2,71
5339,223,Mathematics,3,3,68
5340,223,Mathematics,3,4,68
5341,223,Information Technology,23,1,37
5342,223,Information Technology,23,2,41
5343,223,Information Technology,23,3,39
5344,223,Information Technology,23,4,51
5345,223,Physical Science,11,1,57
5346,223,Physical Science,11,2,59
5347,223,Physical Science,11,3,61
5348,223,Physical Science,11,4,60
5349,223,History,17,1,58
5350,223,History,17,2,55
5351,223,History,17,3,52
5352,223,History,17,4,52
5353,224,English,4,1,56
5354,224,English,4,2,60
5355,224,English,4,3,63
5356,224,English,4,4,58
5357,224,Afrikaans,8,1,60
5358,224,Afrikaans,8,2,60
5359,224,Afrikaans,8,3,71
5360,224,Afrikaans,8,4,65
5361,224,Mathematics,3,1,80
5362,224,Mathematics,3,2,79
5363,224,Mathematics,3,3,81
5364,224,Mathematics,3,4,70
