mark_id,learner_id,subject,teacher_id,term,mark,risk_category
4576,191,Accounting,26,4,41,At Risk
4577,191,Geography,21,1,60,Passing
4578,191,Geography,21,2,56,Passing
4579,191,Geography,21,3,67,Passing
4580,191,Geography,21,4,68,Passing
4581,191,History,18,1,86,Strong
4582,191,History,18,2,82,Strong
4583,191,History,18,3,80,Strong
4584,191,History,18,4,89,Strong
4585,192,English,6,1,52,Passing
4586,192,English,6,2,49,At Risk
4587,192,English,6,3,65,Passing
4588,192,English,6,4,62,Passing
4589,192,Afrikaans,7,1,81,Strong
4590,192,Afrikaans,7,2,69,Passing
4591,192,Afrikaans,7,3,73,Strong
4592,192,Afrikaans,7,4,72,Strong
4593,192,Mathematics,2,1,52,Passing
4594,192,Mathematics,2,2,53,Passing
4595,192,Mathematics,2,3,59,Passing
4596,192,Mathematics,2,4,56,Passing
4597,192,Accounting,27,1,55,Passing
4598,192,Accounting,27,2,48,At Risk
4599,192,Accounting,27,3,48,At Risk
4600,192,Accounting,27,4,51,Passing
4601,192,Geography,21,1,64,Passing
4602,192,Geography,21,2,56,Passing
4603,192,Geography,21,3,64,Passing
4604,192,Geography,21,4,55,Passing
4605,192,Physical Science,12,1,40,At Risk
4606,192,Physical Science,12,2,39,High Risk
4607,192,Physical Science,12,3,38,High Risk
4608,192,Physical Science,12,4,45,At Risk
4609,193,English,5,1,65,Passing
4610,193,English,5,2,68,Passing
4611,193,English,5,3,56,Passing
4612,193,English,5,4,54,Passing
4613,193,Afrikaans,8,1,71,Strong
4614,193,Afrikaans,8,2,77,Strong
4615,193,Afrikaans,8,3,79,Strong
4616,193,Afrikaans,8,4,73,Strong
4617,193,Mathematics,3,1,69,Passing
4618,193,Mathematics,3,2,64,Passing
4619,193,Mathematics,3,3,58,Passing
4620,193,Mathematics,3,4,59,Passing
4621,193,Life Science,15,1,74,Strong
4622,193,Life Science,15,2,74,Strong
4623,193,Life Science,15,3,83,Strong
4624,193,Life Science,15,4,80,Strong
4625,193,Physical Science,10,1,71,Strong
4626,193,Physical Science,10,2,61,Passing
4627,193,Physical Science,10,3,60,Passing
4628,193,Physical Science,10,4,68,Passing
4629,193,Information Technology,24,1,79,Strong
4630,193,Information Technology,24,2,76,Strong
4631,193,Information Technology,24,3,79,Strong
4632,193,Information Technology,24,4,78,Strong
4633,194,English,6,1,48,At Risk
4634,194,English,6,2,52,Passing
4635,194,English,6,3,55,Passing
4636,194,English,6,4,52,Passing
4637,194,Afrikaans,7,1,84,Strong
4638,194,Afrikaans,7,2,79,Strong
4639,194,Afrikaans,7,3,83,Strong
4640,194,Afrikaans,7,4,73,Strong
4641,194,Mathematics,1,1,47,At Risk
4642,194,Mathematics,1,2,53,Passing
4643,194,Mathematics,1,3,50,Passing
4644,194,Mathematics,1,4,41,At Risk
4645,194,History,18,1,59,Passing
4646,194,History,18,2,66,Passing
4647,194,History,18,3,57,Passing
4648,194,History,18,4,60,Passing
4649,194,Geography,20,1,78,Strong
4650,194,Geography,20,2,81,Strong
4651,194,Geography,20,3,83,Strong
4652,194,Geography,20,4,79,Strong
4653,194,Physical Science,12,1,54,Passing
4654,194,Physical Science,12,2,62,Passing
4655,194,Physical Science,12,3,56,Passing
4656,194,Physical Science,12,4,59,Passing
4657,195,English,4,1,59,Passing
4658,195,English,4,2,64,Passing
4659,195,English,4,3,53,Passing
4660,195,English,4,4,63,Passing
4661,195,Afrikaans,7,1,46,At Risk
4662,195,Afrikaans,7,2,44,At Risk
4663,195,Afrikaans,7,3,41,At Risk
4664,195,Afrikaans,7,4,47,At Risk
4665,195,Mathematics,2,1,44,At Risk
4666,195,Mathematics,2,2,58,Passing
4667,195,Mathematics,2,3,51,Passing
4668,195,Mathematics,2,4,48,At Risk
4669,195,Physical Science,10,1,72,Strong
4670,195,Physical Science,10,2,62,Passing
4671,195,Physical Science,10,3,74,Strong
4672,195,Physical Science,10,4,60,Passing
4673,195,Life Science,15,1,77,Strong
4674,195,Life Science,15,2,81,Strong
4675,195,Life Science,15,3,80,Strong
4676,195,Life Science,15,4,81,Strong
4677,195,Information Technology,23,1,46,At Risk
4678,195,Information Technology,23,2,45,At Risk
4679,195,Information Technology,23,3,53,Passing
4680,195,Information Technology,23,4,44,At Risk
4681,196,English,5,1,61,Passing
4682,196,English,5,2,57,Passing
4683,196,English,5,3,57,Passing
4684,196,English,5,4,68,Passing
4685,196,Afrikaans,8,1,60,Passing
4686,196,Afrikaans,8,2,54,Passing
4687,196,Afrikaans,8,3,70,Strong
4688,196,Afrikaans,8,4,59,Passing
4689,196,Mathematics,1,1,60,Passing
4690,196,Mathematics,1,2,65,Passing
4691,196,Mathematics,1,3,73,Strong
4692,196,Mathematics,1,4,61,Passing
4693,196,Geography,19,1,60,Passing
4694,196,Geography,19,2,69,Passing
4695,196,Geography,19,3,63,Passing
4696,196,Geography,19,4,72,Strong
4697,196,Accounting,27,1,60,Passing
4698,196,Accounting,27,2,67,Passing
4699,196,Accounting,27,3,61,Passing
4700,196,Accounting,27,4,57,Passing
4701,196,History,18,1,59,Passing
4702,196,History,18,2,60,Passing
4703,196,History,18,3,59,Passing
4704,196,History,18,4,53,Passing
4705,197,English,4,1,77,Strong
4706,197,English,4,2,87,Strong
4707,197,English,4,3,78,Strong
4708,197,English,4,4,91,Strong
4709,197,Afrikaans,7,1,61,Passing
4710,197,Afrikaans,7,2,63,Passing
4711,197,Afrikaans,7,3,58,Passing
4712,197,Afrikaans,7,4,66,Passing
4713,197,Mathematics,3,1,53,Passing
4714,197,Mathematics,3,2,54,Passing
4715,197,Mathematics,3,3,64,Passing
4716,197,Mathematics,3,4,54,Passing
4717,197,Accounting,26,1,67,Passing
4718,197,Accounting,26,2,64,Passing
4719,197,Accounting,26,3,66,Passing
4720,197,Accounting,26,4,71,Strong
4721,197,Information Technology,22,1,40,At Risk
4722,197,Information Technology,22,2,46,At Risk
4723,197,Information Technology,22,3,45,At Risk
4724,197,Information Technology,22,4,52,Passing
4725,197,Geography,21,1,73,Strong
4726,197,Geography,21,2,68,Passing
4727,197,Geography,21,3,67,Passing
4728,197,Geography,21,4,73,Strong
4729,198,English,4,1,83,Strong
4730,198,English,4,2,79,Strong
4731,198,English,4,3,74,Strong
4732,198,English,4,4,81,Strong
4733,198,Afrikaans,8,1,54,Passing
4734,198,Afrikaans,8,2,59,Passing
4735,198,Afrikaans,8,3,49,At Risk
4736,198,Afrikaans,8,4,58,Passing
4737,198,Mathematics,3,1,72,Strong
4738,198,Mathematics,3,2,75,Strong
4739,198,Mathematics,3,3,68,Passing
4740,198,Mathematics,3,4,73,Strong
4741,198,Information Technology,23,1,53,Passing
4742,198,Information Technology,23,2,51,Passing
4743,198,Information Technology,23,3,45,At Risk
4744,198,Information Technology,23,4,53,Passing
4745,198,Life Science,13,1,91,Strong
4746,198,Life Science,13,2,80,Strong
4747,198,Life Science,13,3,79,Strong
4748,198,Life Science,13,4,94,Strong
4749,198,Geography,21,1,74,Strong
4750,198,Geography,21,2,67,Passing
4751,198,Geography,21,3,64,Passing
4752,198,Geography,21,4,75,Strong
4753,199,English,5,1,88,Strong
4754,199,English,5,2,74,Strong
4755,199,English,5,3,81,Strong
4756,199,English,5,4,86,Strong
4757,199,Afrikaans,9,1,66,Passing
4758,199,Afrikaans,9,2,79,Strong
4759,199,Afrikaans,9,3,73,Strong
4760,199,Afrikaans,9,4,68,Passing
4761,199,Mathematics,1,1,49,At Risk
4762,199,Mathematics,1,2,47,At Risk
4763,199,Mathematics,1,3,56,Passing
4764,199,Mathematics,1,4,53,Passing
4765,199,Accounting,27,1,53,Passing
4766,199,Accounting,27,2,54,Passing
4767,199,Accounting,27,3,53,Passing
4768,199,Accounting,27,4,68,Passing
4769,199,Physical Science,12,1,52,Passing
4770,199,Physical Science,12,2,49,At Risk
4771,199,Physical Science,12,3,49,At Risk
4772,199,Physical Science,12,4,39,High Risk
4773,199,Geography,20,1,76,Strong
4774,199,Geography,20,2,79,Strong
4775,199,Geography,20,3,76,Strong
4776,199,Geography,20,4,70,Strong
4777,200,English,6,1,71,Strong
4778,200,English,6,2,74,Strong
4779,200,English,6,3,85,Strong
4780,200,English,6,4,76,Strong
4781,200,Afrikaans,8,1,60,Passing
4782,200,Afrikaans,8,2,49,At Risk
4783,200,Afrikaans,8,3,50,Passing
4784,200,Afrikaans,8,4,61,Passing
4785,200,Mathematics,1,1,61,Passing
4786,200,Mathematics,1,2,65,Passing
4787,200,Mathematics,1,3,65,Passing
4788,200,Mathematics,1,4,59,Passing
4789,200,Information Technology,22,1,61,Passing
4790,200,Information Technology,22,2,62,Passing
4791,200,Information Technology,22,3,61,Passing
4792,200,Information Technology,22,4,58,Passing
4793,200,Geography,21,1,85,Strong
4794,200,Geography,21,2,80,Strong
4795,200,Geography,21,3,90,Strong
4796,200,Geography,21,4,77,Strong
4797,200,History,17,1,52,Passing
4798,200,History,17,2,43,At Risk
4799,200,History,17,3,40,At Risk
4800,200,History,17,4,45,At Risk
4801,201,English,5,1,83,Strong
4802,201,English,5,2,81,Strong
4803,201,English,5,3,84,Strong
4804,201,English,5,4,78,Strong
4805,201,Afrikaans,8,1,87,Strong
4806,201,Afrikaans,8,2,88,Strong
4807,201,Afrikaans,8,3,85,Strong
4808,201,Afrikaans,8,4,78,Strong
4809,201,Mathematics,3,1,44,At Risk
4810,201,Mathematics,3,2,40,At Risk
4811,201,Mathematics,3,3,46,At Risk
4812,201,Mathematics,3,4,43,At Risk
4813,201,Physical Science,12,1,37,High Risk
4814,201,Physical Science,12,2,31,High Risk
4815,201,Physical Science,12,3,37,High Risk
4816,201,Physical Science,12,4,46,At Risk
4817,201,History,17,1,56,Passing
4818,201,History,17,2,62,Passing
4819,201,History,17,3,55,Passing
4820,201,History,17,4,51,Passing
4821,201,Life Science,13,1,71,Strong
4822,201,Life Science,13,2,61,Passing
4823,201,Life Science,13,3,72,Strong
4824,201,Life Science,13,4,70,Strong
4825,202,English,6,1,43,At Risk
4826,202,English,6,2,45,At Risk
4827,202,English,6,3,44,At Risk
4828,202,English,6,4,54,Passing
4829,202,Afrikaans,7,1,83,Strong
4830,202,Afrikaans,7,2,68,Passing
4831,202,Afrikaans,7,3,82,Strong
4832,202,Afrikaans,7,4,75,Strong
4833,202,Mathematics,1,1,53,Passing
4834,202,Mathematics,1,2,56,Passing
4835,202,Mathematics,1,3,45,At Risk
4836,202,Mathematics,1,4,54,Passing
4837,202,Geography,20,1,42,At Risk
4838,202,Geography,20,2,52,Passing
4839,202,Geography,20,3,52,Passing
4840,202,Geography,20,4,54,Passing
4841,202,Accounting,26,1,80,Strong
4842,202,Accounting,26,2,72,Strong
4843,202,Accounting,26,3,86,Strong
4844,202,Accounting,26,4,83,Strong
4845,202,Life Science,14,1,85,Strong
4846,202,Life Science,14,2,84,Strong
4847,202,Life Science,14,3,76,Strong
4848,202,Life Science,14,4,70,Strong
4849,203,English,5,1,72,Strong
4850,203,English,5,2,85,Strong
4851,203,English,5,3,82,Strong
4852,203,English,5,4,74,Strong
4853,203,Afrikaans,8,1,67,Passing
4854,203,Afrikaans,8,2,69,Passing
4855,203,Afrikaans,8,3,57,Passing
4856,203,Afrikaans,8,4,69,Passing
4857,203,Mathematics,1,1,82,Strong
4858,203,Mathematics,1,2,85,Strong
4859,203,Mathematics,1,3,84,Strong
4860,203,Mathematics,1,4,71,Strong
4861,203,History,17,1,59,Passing
4862,203,History,17,2,56,Passing
4863,203,History,17,3,65,Passing
4864,203,History,17,4,61,Passing
4865,203,Physical Science,10,1,65,Passing
4866,203,Physical Science,10,2,74,Strong
4867,203,Physical Science,10,3,65,Passing
4868,203,Physical Science,10,4,68,Passing
4869,203,Accounting,25,1,86,Strong
4870,203,Accounting,25,2,76,Strong
4871,203,Accounting,25,3,81,Strong
4872,203,Accounting,25,4,84,Strong
4873,204,English,4,1,76,Strong
4874,204,English,4,2,80,Strong
4875,204,English,4,3,70,Strong
4876,204,English,4,4,71,Strong
4877,204,Afrikaans,7,1,57,Passing
4878,204,Afrikaans,7,2,70,Strong
4879,204,Afrikaans,7,3,59,Passing
4880,204,Afrikaans,7,4,60,Passing
4881,204,Mathematics,1,1,49,At Risk
4882,204,Mathematics,1,2,59,Passing
4883,204,Mathematics,1,3,47,At Risk
4884,204,Mathematics,1,4,57,Passing
4885,204,Information Technology,22,1,75,Strong
4886,204,Information Technology,22,2,73,Strong
4887,204,Information Technology,22,3,72,Strong
4888,204,Information Technology,22,4,67,Passing
4889,204,History,18,1,52,Passing
4890,204,History,18,2,49,At Risk
4891,204,History,18,3,52,Passing
4892,204,History,18,4,46,At Risk
4893,204,Physical Science,11,1,57,Passing
4894,204,Physical Science,11,2,42,At Risk
4895,204,Physical Science,11,3,43,At Risk
4896,204,Physical Science,11,4,51,Passing
4897,205,English,5,1,69,Passing
4898,205,English,5,2,73,Strong
4899,205,English,5,3,69,Passing
4900,205,English,5,4,73,Strong
4901,205,Afrikaans,9,1,76,Strong
4902,205,Afrikaans,9,2,78,Strong
4903,205,Afrikaans,9,3,79,Strong
4904,205,Afrikaans,9,4,69,Passing
4905,205,Mathematics,1,1,75,Strong
4906,205,Mathematics,1,2,71,Strong
4907,205,Mathematics,1,3,83,Strong
4908,205,Mathematics,1,4,70,Strong
4909,205,Geography,21,1,56,Passing
4910,205,Geography,21,2,56,Passing
4911,205,Geography,21,3,45,At Risk
4912,205,Geography,21,4,45,At Risk
4913,205,History,16,1,82,Strong
4914,205,History,16,2,80,Strong
4915,205,History,16,3,95,Strong
4916,205,History,16,4,82,Strong
4917,205,Life Science,15,1,51,Passing
4918,205,Life Science,15,2,54,Passing
4919,205,Life Science,15,3,59,Passing
4920,205,Life Science,15,4,53,Passing
4921,206,English,4,1,71,Strong
4922,206,English,4,2,73,Strong
4923,206,English,4,3,72,Strong
4924,206,English,4,4,60,Passing
4925,206,Afrikaans,7,1,57,Passing
4926,206,Afrikaans,7,2,56,Passing
4927,206,Afrikaans,7,3,50,Passing
4928,206,Afrikaans,7,4,49,At Risk
4929,206,Mathematics,1,1,58,Passing
4930,206,Mathematics,1,2,57,Passing
4931,206,Mathematics,1,3,44,At Risk
4932,206,Mathematics,1,4,51,Passing
4933,206,Physical Science,11,1,70,Strong
4934,206,Physical Science,11,2,69,Passing
4935,206,Physical Science,11,3,76,Strong
4936,206,Physical Science,11,4,65,Passing
4937,206,Geography,19,1,52,Passing
4938,206,Geography,19,2,55,Passing
4939,206,Geography,19,3,57,Passing
4940,206,Geography,19,4,55,Passing
4941,206,Accounting,26,1,81,Strong
4942,206,Accounting,26,2,78,Strong
4943,206,Accounting,26,3,90,Strong
4944,206,Accounting,26,4,87,Strong
4945,207,English,4,1,57,Passing
4946,207,English,4,2,66,Passing
4947,207,English,4,3,66,Passing
4948,207,English,4,4,66,Passing
4949,207,Afrikaans,8,1,82,Strong
4950,207,Afrikaans,8,2,77,Strong
4951,207,Afrikaans,8,3,66,Passing
4952,207,Afrikaans,8,4,80,Strong
4953,207,Mathematics,2,1,41,At Risk
4954,207,Mathematics,2,2,57,Passing
4955,207,Mathematics,2,3,43,At Risk
4956,207,Mathematics,2,4,43,At Risk
4957,207,Accounting,27,1,65,Passing
4958,207,Accounting,27,2,67,Passing
4959,207,Accounting,27,3,60,Passing
4960,207,Accounting,27,4,68,Passing
4961,207,Life Science,15,1,53,Passing
4962,207,Life Science,15,2,42,At Risk
4963,207,Life Science,15,3,45,At Risk
4964,207,Life Science,15,4,42,At Risk
4965,207,Physical Science,10,1,86,Strong
4966,207,Physical Science,10,2,79,Strong
4967,207,Physical Science,10,3,83,Strong
4968,207,Physical Science,10,4,82,Strong
4969,208,English,5,1,83,Strong
4970,208,English,5,2,84,Strong
4971,208,English,5,3,85,Strong
4972,208,English,5,4,74,Strong
4973,208,Afrikaans,9,1,70,Strong
4974,208,Afrikaans,9,2,58,Passing
4975,208,Afrikaans,9,3,66,Passing
4976,208,Afrikaans,9,4,68,Passing
4977,208,Mathematics,1,1,59,Passing
4978,208,Mathematics,1,2,56,Passing
4979,208,Mathematics,1,3,57,Passing
4980,208,Mathematics,1,4,51,Passing
4981,208,Physical Science,11,1,51,Passing
4982,208,Physical Science,11,2,50,Passing
4983,208,Physical Science,11,3,59,Passing
4984,208,Physical Science,11,4,61,Passing
4985,208,History,17,1,64,Passing
4986,208,History,17,2,57,Passing
4987,208,History,17,3,54,Passing
4988,208,History,17,4,50,Passing
4989,208,Life Science,14,1,79,Strong
4990,208,Life Science,14,2,86,Strong
4991,208,Life Science,14,3,80,Strong
4992,208,Life Science,14,4,75,Strong
4993,209,English,4,1,40,At Risk
4994,209,English,4,2,48,At Risk
4995,209,English,4,3,47,At Risk
4996,209,English,4,4,49,At Risk
4997,209,Afrikaans,8,1,80,Strong
4998,209,Afrikaans,8,2,67,Passing
4999,209,Afrikaans,8,3,65,Passing
5000,209,Afrikaans,8,4,75,Strong
5001,209,Mathematics,3,1,64,Passing
5002,209,Mathematics,3,2,59,Passing
5003,209,Mathematics,3,3,51,Passing
5004,209,Mathematics,3,4,49,At Risk
5005,209,Life Science,14,1,59,Passing
5006,209,Life Science,14,2,54,Passing
5007,209,Life Science,14,3,45,At Risk
5008,209,Life Science,14,4,59,Passing
5009,209,Information Technology,23,1,63,Passing
5010,209,Information Technology,23,2,63,Passing
5011,209,Information Technology,23,3,67,Passing
5012,209,Information Technology,23,4,65,Passing
5013,209,Accounting,25,1,56,Passing
5014,209,Accounting,25,2,64,Passing
5015,209,Accounting,25,3,68,Passing
5016,209,Accounting,25,4,59,Passing
5017,210,English,6,1,55,Passing
5018,210,English,6,2,61,Passing
5019,210,English,6,3,51,Passing
5020,210,English,6,4,56,Passing
5021,210,Afrikaans,7,1,69,Passing
5022,210,Afrikaans,7,2,70,Strong
5023,210,Afrikaans,7,3,79,Strong
5024,210,Afrikaans,7,4,79,Strong
5025,210,Mathematics,2,1,39,High Risk
5026,210,Mathematics,2,2,38,High Risk
5027,210,Mathematics,2,3,50,Passing
5028,210,Mathematics,2,4,41,At Risk
5029,210,Physical Science,11,1,66,Passing
5030,210,Physical Science,11,2,74,Strong
5031,210,Physical Science,11,3,62,Passing
5032,210,Physical Science,11,4,71,Strong
5033,210,Information Technology,24,1,80,Strong
5034,210,Information Technology,24,2,84,Strong
5035,210,Information Technology,24,3,80,Strong
5036,210,Information Technology,24,4,76,Strong
5037,210,Life Science,14,1,90,Strong
5038,210,Life Science,14,2,88,Strong
5039,210,Life Science,14,3,89,Strong
5040,210,Life Science,14,4,90,Strong
5041,211,English,5,1,70,Strong
5042,211,English,5,2,69,Passing
5043,211,English,5,3,81,Strong
5044,211,English,5,4,69,Passing
5045,211,Afrikaans,8,1,82,Strong
5046,211,Afrikaans,8,2,72,Strong
5047,211,Afrikaans,8,3,84,Strong
5048,211,Afrikaans,8,4,84,Strong
5049,211,Mathematics,1,1,45,At Risk
5050,211,Mathematics,1,2,53,Passing
5051,211,Mathematics,1,3,54,Passing
5052,211,Mathematics,1,4,40,At Risk
5053,211,Information Technology,22,1,56,Passing
5054,211,Information Technology,22,2,48,At Risk
5055,211,Information Technology,22,3,58,Passing
5056,211,Information Technology,22,4,48,At Risk
5057,211,Life Science,14,1,56,Passing
5058,211,Life Science,14,2,54,Passing
5059,211,Life Science,14,3,46,At Risk
5060,211,Life Science,14,4,61,Passing
5061,211,Accounting,25,1,46,At Risk
5062,211,Accounting,25,2,54,Passing
5063,211,Accounting,25,3,52,Passing
5064,211,Accounting,25,4,54,Passing
5065,212,English,5,1,67,Passing
5066,212,English,5,2,73,Strong
5067,212,English,5,3,58,Passing
5068,212,English,5,4,62,Passing
5069,212,Afrikaans,9,1,59,Passing
5070,212,Afrikaans,9,2,47,At Risk
5071,212,Afrikaans,9,3,55,Passing
5072,212,Afrikaans,9,4,55,Passing
5073,212,Mathematics,3,1,50,Passing
5074,212,Mathematics,3,2,60,Passing
5075,212,Mathematics,3,3,45,At Risk
5076,212,Mathematics,3,4,48,At Risk
5077,212,History,18,1,86,Strong
5078,212,History,18,2,77,Strong
5079,212,History,18,3,76,Strong
5080,212,History,18,4,88,Strong
5081,212,Life Science,14,1,77,Strong
5082,212,Life Science,14,2,82,Strong
5083,212,Life Science,14,3,78,Strong
5084,212,Life Science,14,4,80,Strong
5085,212,Physical Science,11,1,64,Passing
5086,212,Physical Science,11,2,64,Passing
5087,212,Physical Science,11,3,76,Strong
5088,212,Physical Science,11,4,74,Strong
5089,213,English,4,1,81,Strong
5090,213,English,4,2,71,Strong
5091,213,English,4,3,77,Strong
5092,213,English,4,4,69,Passing
5093,213,Afrikaans,7,1,89,Strong
5094,213,Afrikaans,7,2,88,Strong
5095,213,Afrikaans,7,3,83,Strong
5096,213,Afrikaans,7,4,88,Strong
5097,213,Mathematics,2,1,54,Passing
5098,213,Mathematics,2,2,67,Passing
5099,213,Mathematics,2,3,61,Passing
5100,213,Mathematics,2,4,55,Passing
5101,213,History,16,1,50,Passing
5102,213,History,16,2,59,Passing
5103,213,History,16,3,53,Passing
5104,213,History,16,4,52,Passing
5105,213,Life Science,15,1,51,Passing
5106,213,Life Science,15,2,66,Passing
5107,213,Life Science,15,3,56,Passing
5108,213,Life Science,15,4,65,Passing
5109,213,Information Technology,24,1,67,Passing
5110,213,Information Technology,24,2,70,Strong
5111,213,Information Technology,24,3,72,Strong
5112,213,Information Technology,24,4,67,Passing
5113,214,English,4,1,62,Passing
5114,214,English,4,2,63,Passing
5115,214,English,4,3,70,Strong
5116,214,English,4,4,58,Passing
5117,214,Afrikaans,8,1,81,Strong
5118,214,Afrikaans,8,2,83,Strong
5119,214,Afrikaans,8,3,72,Strong
5120,214,Afrikaans,8,4,86,Strong
5121,214,Mathematics,1,1,43,At Risk
5122,214,Mathematics,1,2,46,At Risk
5123,214,Mathematics,1,3,38,High Risk
5124,214,Mathematics,1,4,46,At Risk
5125,214,Information Technology,24,1,52,Passing
5126,214,Information Technology,24,2,46,At Risk
5127,214,Information Technology,24,3,48,At Risk
5128,214,Information Technology,24,4,44,At Risk
5129,214,History,17,1,48,At Risk
